primary_media,depth,creditline,display_date,width,invno,medium,id,title,classification,people,dimensions,description,height,onview,collection,dominantColor
/internal/media/dispatcher/132/resize%25253Aformat%25253Dthumbnail,26.67,Gift of Stephen Junkunc III,ca. 1675,11.43,63.031.000,"porcelain, overglaze iron red and enamel",11473,Vase,Containers,not found in JSON,Overall: 10 1/2 x 4 1/2 in. (26.7 x 11.4 cm),"There is no historical evidence for Zhongkui, the Demon Queller, although he is widely revered by both the Chinese and Japanese. He is the protector against evil spirits and is often shown either grasping or holding a demon or oni. He is considered to be the Recorder of Hell. He is also associated with the New Year festivities and the Dragon Boat festival in the fifth month. There is a story that in the third year of the Kai Yuan Period (716), the Tang emperor Ming Huang contracted malaria and was ill for nearly a month. One night, he dreamt he met two spirits, one big and other small. The small figure suddenly stole a sachet and jade lute belonging to the emperor. The larger figure chased and caught the smaller and retrieved the emperor's possessions. The emperor asked who he was and he responded Zongkui, a person who had failed the Imperial Examinations for military posts, and swore to exorcise all evil spirits around the world.",not found in JSON,1,Asia,#bdbabb
/internal/media/dispatcher/1018/resize%25253Aformat%25253Dthumbnail,44.132,Gift of William Luban,late 19th to early 20th century,20.955,59.040.000,porcelain and overglaze enamel,11513,Vase,Containers,not found in JSON,Overall: 17 3/8 x 8 1/4 in. (44.1 x 21 cm),Double gourd vase with dragon design.,not found in JSON,1,Asia,#dedbdb
/internal/media/dispatcher/10735/resize%25253Aformat%25253Dthumbnail,56.515,Museum purchase,16th century,not found in JSON,92.0193,copper alloy and enamel,9716,Vase,Containers,Artist Unknown,Overall: 22 1/4 x 11 7/8 x 12 in. (56.5 x 30.2 x 30.5 cm),not found in JSON,30.48,not found in JSON,Asia,#b2aca4
/internal/media/dispatcher/10767/resize%25253Aformat%25253Dthumbnail,17.78,Gift of Stephen Junkunc III,early 18th century,10.16,57.087.000,porcelain and glaze,23662,Vase,Containers,not found in JSON,Overall: 7 x 4 in. (17.8 x 10.2 cm),Vase with duck and lotus design.,not found in JSON,1,Asia,#d1d1cf
/internal/media/dispatcher/989/resize%25253Aformat%25253Dthumbnail,12.7,Gift of Stephen Junkunc III,18th century,6.668,57.095.000,porcelain and underglaze copper red,23676,Vase,Containers,not found in JSON,Overall: 5 x 2 5/8 in. (12.7 x 6.7 cm),Vase depicting three prancing lion dogs.,not found in JSON,1,Asia,#efeee9
/internal/media/dispatcher/10139/resize%25253Aformat%25253Dthumbnail,"[55.245, 63.5]",Gift of Mr. and Mrs. C. Ruxton Love,ca. 1700,not found in JSON,65.100.001,"ink, colors and gilding on paper and jade weight",23876,"Voyage from Shanghai to Nagasaki, Japan",Art Works,not found in JSON,Sight: 21 3/4 x 324 1/2 in. (55.2 x 824.2 cm)Overall: 25 x 656 in. (63.5 x 1666.2 cm),not found in JSON,not found in JSON,1,Asia,#b29e7b
/internal/media/dispatcher/21627/resize%25253Aformat%25253Dthumbnail,13.9700279401,Bequest of Mrs. Jane Franklin Beal,ca. 1830,not found in JSON,2012.15.2,porcelain and underglaze cobalt blue,25917,Wall Vase,Containers,Artist Unknown,Overall: 5 1/2 x 3 3/8 x 1 3/8 in. (14 x 8.6 x 3.5 cm),"Square wall vase with image of Liu Hai, god of prosperity and wealth.",3.492506985,1,Asia,#1c2023
/internal/media/dispatcher/21628/resize%25253Aformat%25253Dthumbnail,13.9700279401,Bequest of Mrs. Jane Franklin Beal,ca. 1830,not found in JSON,2012.15.3,porcelain and underglaze cobalt blue,25918,Wall Vase,Containers,Artist Unknown,Overall: 5 1/2 x 3 3/8 x 1 3/8 in. (14 x 8.6 x 3.5 cm),"Square wall vase with image of Liu Hai, god of prosperity and wealth.",3.492506985,1,Asia,#1f272b
/internal/media/dispatcher/16/resize%25253Aformat%25253Dthumbnail,"[36.83, 30.162]",Gift of Stephen Junkunc III,1676,not found in JSON,73.029.003,ink and colors on paper,8493,Wangchuan Villa,Art Works,Zhang Jishu,Overall (Main Image): 11 7/8 x 157 1/4 in. (30.2 x 399.4 cm)Overall: 14 1/2 x 441 1/4 in. (36.8 x 1120.8 cm),"The poet-painter Wang Wei (699-761) flourished in the mid-T'ang period, which is generally regarded as the apogee of Chinese civilization. He was esteemed in his lifetime for his painting and music as well as his poetry, for which he is now principally known. It is said that in 715 Wang Wei designed the garden called Wang-ch'uan depicted in the Lowe Art Museum scroll, and that he himself painted ten to twenty views of it, none of which survive. The Chinese have always been great copyists, not so much to deceive as to study another great artist's style and to preserve it for posterity. It is therefore not surprising that since Wang Wei's time, this subject has been depicted by many artists.",not found in JSON,1,Asia,#bbae99
/internal/media/dispatcher/2210/resize%25253Aformat%25253Dthumbnail,11.43,"Gift of Leo S. Figiel, M.D. and Jane Figiel",late 18th to early 19th century,not found in JSON,85.0149,"porcelain and underglaze cobalt blue, iron and copper red design",2887,Water Dropper,Tools and Equipment,Artist Unknown,Overall: 4 1/2 x 4 x 3 7/8 in. (11.4 x 10.2 x 9.8 cm),Water dropper in the form of a peach.,9.842,1,Asia,#8b8580
/internal/media/dispatcher/1007/resize%25253Aformat%25253Dthumbnail,"[5.08, 6.668]",Gift of Mr. and Mrs. Milton Fischmann through exchange,late 18th century,not found in JSON,89.0008,pottery and glaze (kuantung ware),7492,Water Dropper,Containers,not found in JSON,Overall: 2 x 7 x 4 5/8 in. (5.1 x 17.8 x 11.7 cm)Overall (On Stand): 2 5/8 Ã— 7 Ã— 4 5/8 in. (6.7 Ã— 17.8 Ã— 11.7 cm),not found in JSON,"[11.748, 11.748]",1,Asia,#313b3d
/internal/media/dispatcher/10133/resize%25253Aformat%25253Dthumbnail,3.81,Gift of Mr. and Mrs. Milton Fischmann,late 19th century,not found in JSON,61.083.134,silver copper alloy and gold,10746,Water Dropper,Tools and Equipment,Artist Unknown,Overall: 1 1/2 x 2 3/8 x 3/4 in. (3.8 x 6 x 1.9 cm),Water dropper in the form of a fish.,1.905,1,Asia,#4f4738
/internal/media/dispatcher/2297/resize%25253Aformat%25253Dthumbnail,8.255,Museum purchase,1800-1850,19.05,2001.2,porcelain and underglaze cobalt blue,14450,Water Dropper (Yeonjeok),Tools and Equipment,Artist Unknown,Overall: 3 1/4 x 7 1/2 in. (8.3 x 19.1 cm),"The literal translation of the four characters on this water dropper is, in Korean, ""Il, Chun, Su, Seng,"" meaning ""One, Heaven, Water, Life."" A more likely translation is, ""Water is born first from heaven."" The design depicts a landscape.",not found in JSON,1,Asia,#8a867d
/internal/media/dispatcher/986/resize%25253Aformat%25253Dthumbnail,5.08,Gift of Stephen Junkunc III,early 18th century,10.795,66.133.004,porcelain and copper oxide glaze,6688,Waterpot,Containers,not found in JSON,Overall: 2 x 4 1/4 in. (5.1 x 10.8 cm),not found in JSON,not found in JSON,1,Asia,#d9d6d0
/internal/media/dispatcher/10762/resize%25253Aformat%25253Dthumbnail,7.938,Gift of Stephen Junkunc III,18th century or later,8.255,64.046.001,porcelain and rose pink glaze,7416,Water Pot,Containers,not found in JSON,Overall: 3 1/8 x 3 1/4 in. (7.9 x 8.3 cm),not found in JSON,not found in JSON,1,Asia,#dcd9da
/internal/media/dispatcher/3892/resize%25253Aformat%25253Dthumbnail,8.89,Gift of George Campbell,early 18th century,12.7,2002.69.1,porcelain and copper red glaze,15578,Water Pot,Containers,Artist Unknown,Overall: 3 1/2 x 5 in. (8.9 x 12.7 cm),Brush washer with incised dragon motif.,not found in JSON,1,Asia,#7c635f
/internal/media/dispatcher/510/resize%25253Aformat%25253Dthumbnail,7.62,Gift of Stephen Junkunc III,late 17th century,13.018,71.023.001,"porcelain, underglaze copper red and overglaze enamel",23988,Waterpot,Containers,not found in JSON,Overall: 3 x 5 1/8 in. (7.6 x 13 cm),"The Manchu rulers of the Ch'ing regime, which replaced the Ming rulers in 1644, sent large orders to the imperial kilns at Ching Te-chen for ceramics that emulated those of China's great past. Among the objects produced at this time was this water pot with a rose spray design, which bears the six-character reign mark of Emperor K'ang-hsi. The application of reign marks, while common in the Ming dynasty (1368-1644), was apparently forbidden by imperial edict in 1677. This might explain the erratic appearance of reign marks in the K'ang-hsi period as well as the predominance of earlier Ming reign marks and symbols used. The water pot is a beehive form with steep sides terminating in a lipped rim around the wide mouth.",not found in JSON,1,Asia,#c7cdca
/internal/media/dispatcher/1032/resize%25253Aformat%25253Dthumbnail,4.762,Museum purchase,1875-1908,5.398,91.0280.01,"porcelain, underglaze cobalt blue and overglaze enamel",8427,Wine Cup,Containers,Artist Unknown,Overall: 1 7/8 x 2 1/8 in. (4.8 x 5.4 cm),Wine cup with flowering iris design.,not found in JSON,1,Asia,#86827c
/internal/media/dispatcher/10769/resize%25253Aformat%25253Dthumbnail,"[9.842, 6.35]","Gift of Margaret Ludwig Jones in memory of Doris Beaumont Ludwig, R.N.",19th century,"[8.255, 8.255]",91.0261.02,"porcelain, iron red glaze and gilding",7507,Wine Cup,Containers,Artist Unknown,Overall: 2 1/2 x 3 1/4 in. (6.4 x 8.3 cm)Overall (On Stand): 3 7/8 Ã— 3 1/4 in. (9.8 Ã— 8.3 cm),Wine cup with seal mark decoration.,not found in JSON,1,Asia,#aaa59e
/internal/media/dispatcher/1031/resize%25253Aformat%25253Dthumbnail,4.762,Museum purchase,1875-1908,5.715,91.0280.02,"porcelain, underglaze cobalt blue and overglaze enamel",7704,Wine Cup,Containers,Artist Unknown,Overall: 1 7/8 x 2 1/4 in. (4.8 x 5.7 cm),Wine cup with flowering iris design.,not found in JSON,1,Asia,#8b857e
/internal/media/dispatcher/10768/resize%25253Aformat%25253Dthumbnail,"[9.842, 6.668]","Gift of Margaret Ludwig Jones in memory of Doris Beaumont Ludwig, R.N.",19th century,"[7.938, 7.938]",91.0261.01,"porcelain, iron red glaze and gilding",23641,Wine Cup,Containers,Artist Unknown,Overall: 2 5/8 x 3 1/8 in. (6.7 x 7.9 cm)Overall (On Stand): 3 7/8 Ã— 3 1/8 in. (9.8 Ã— 7.9 cm),Wine cup with seal mark decoration.,not found in JSON,1,Asia,#a39e97
/internal/media/dispatcher/9168/resize%25253Aformat%25253Dthumbnail,8.89,Gift of Mr. and Mrs. C. Ruxton Love through exchange,early 18th century,not found in JSON,89.0009,porcelain and turquoise glaze,7781,Wine Cup or Water Dropper,Containers,not found in JSON,Overall: 3 1/2 x 5 3/8 x 2 3/8 in. (8.9 x 13.7 x 6 cm),"This small cup imitates the jue, one of the ancient bronze shapes of the Shang Dynasty (ca. 1600-1027 BCE). The jue functioned as a wine vessel and was popularly reproduced throughout Chinese history as both a functioning wine vessel, but increasingly as an item of archaistic interest that decorated the scholarâ€™s writing desk. It is possible that this small vessel was created not as a wine cup, but rather as a water dropper to be used in the production of ink for calligraphy and painting.",6.032,1,Asia,#aea69e
/internal/media/dispatcher/21677/resize%25253Aformat%25253Dthumbnail,17.4625349251,Bequest of Mrs. Jane Franklin Beal,mid to late 17th century,not found in JSON,2012.15.53,porcelain and underglaze cobalt blue,25971,Wine Ewer,Containers,Artist Unknown,Overall: 6 7/8 x 6 5/8 x 4 3/8 in. (17.5 x 16.8 x 11.1 cm),Teapot in the form of a peach decorated with fruits and pattern disks.,11.112522225,1,Asia,#a2b4ab
/internal/media/dispatcher/4180/resize%25253Aformat%25253Dthumbnail,104.775,Gift of Mr. and Mrs. David Richards,late 19th century,not found in JSON,2003.27,"silk, dye and copper alloy",14870,Woman's Jacket,"Clothing, Accessories and Jewelry",Artist Unknown,Overall: 41 1/4 x 57 in. (104.8 x 144.8 cm),"This jacket would have been worn over an embroidered skirt. The designs include floral sprays and medallions containing historical as well as mythological and dramatic scenes. Animals, both real and imaginary, also decorate the garment. The most elaborate embroideries, brocade, and tapestries were produced by the Chinese during the Qing Dynasty, particularly during the reign of the Emperor Qianlong (1736-1795). During his reign the court robes of the emperors and empresses, court ladies and officials, were remodeled to suit the seasons of the year and different official occasions. These robes began to appear on the market soon after the abdication in 1912 of the last Qing emperor, Xuantung (1908-1911). Most Western collections of Chinese robes were established between 1924, the year Xuantung left the Imperial Palace, and the late 1930s, when court robes flooded onto the market. It is possible that this robe made its way onto the market during this period.",not found in JSON,1,Asia,#8f7e65
/internal/media/dispatcher/3890/resize%25253Aformat%25253Dthumbnail,1.905,"Gift of Mary and Hunt Deutsch, 2002-2003 President of the University of Miami Alumni Association and member of the Board of Trustees, in honor of Julia and William Deutsch, a University of Miami student",late 18th to early 19th century,not found in JSON,2002.66.15,"porcelain, overglaze enamel and gilding",14742,Wrist Rest,Tools and Equipment,Artist Unknown,Overall: 3/4 x 3 5/8 x 1 7/8 in. (1.9 x 9.2 x 4.8 cm),Wrist rest in the form of a Chinese hand scroll.,4.762,1,Asia,#918e87
/internal/media/dispatcher/4072/resize%25253Aformat%25253Dthumbnail,20.638,Museum purchase through funds from Brian A. Dursum,late 18th to early 19th century,not found in JSON,2003.23.1,bamboo,14827,Wrist Rest,Tools and Equipment,Artist Unknown,Overall: 8 1/8 x 2 1/4 x 5/8 in. (20.6 x 5.7 x 1.6 cm),"The wrist rest is carved with an autumnal scene depicting windswept trees in the foreground. A house nestled in a rock strewn valley is seen in the background, with tall mountains towering above it. A poem in cursive script describes the scene that inspired the artist: ""On the day going into the mountains before me the sound of a flute is distant Returning to the valley its autumn among the frosty trees."" It is signed Biwen (old man Bi). This is the studio name of the artist, while the seal mark translates as Wu Yu.",1.588,1,Asia,#582b14
/internal/media/dispatcher/22264/resize%25253Aformat%25253Dthumbnail,3.81000762,Museum purchase through the Thea Katzenstein Art Acquisition Endowment Fund,mid 19th century,not found in JSON,2014.5,"wood, lacquer, stone and copper alloy",26683,Writing Box (Suzuribako),Containers,Artist Unknown,Overall: 1 1/2 Ã— 7 1/2 Ã— 9 1/4 in. (3.8 Ã— 19.1 Ã— 23.5 cm),not found in JSON,23.4950469901,1,Asia,#3d2214
/internal/media/dispatcher/4152/resize%25253Aformat%25253Dthumbnail,"[103.505, 288.29]",Gift of Stephen Junkunc III,1713,not found in JSON,73.029.002,ink and colors on paper,1670,Xia Mountains,Art Works,T'ang Tai,Sight: 40 3/4 x 25 1/2 in. (103.5 x 64.8 cm)Overall: 113 1/2 x 29 in. (288.3 x 73.7 cm),not found in JSON,not found in JSON,1,Asia,#c1a88e
