primary_media,depth,creditline,display_date,width,invno,medium,id,title,classification,people,dimensions,description,height,onview,collection,dominantColor
/internal/media/dispatcher/14369/resize%25253Aformat%25253Dthumbnail,"[31.432, 22.86]",Gift of Dr. David James,not dated,not found in JSON,65.003.004,lithograph,11587,Angels Heralding Berlioz,Art Works,Henri Fantin-Latour,Sight: 9 x 5 3/4 in. (22.9 x 14.6 cm)Sheet: 12 3/8 x 9 1/8 in. (31.4 x 23.2 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#787365
/internal/media/dispatcher/6798/resize%25253Aformat%25253Dthumbnail,32.385,Bequest of Benedict G. Rucker,1946,not found in JSON,2004.33.60.13,lithograph,17185,Anneaux de poignets et de chevilles (femmes),Art Works,Ã‰mile Gallois,Sheet: 12 3/4 x 9 7/8 in. (32.4 x 25.1 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#e2d8bd
/internal/media/dispatcher/3114/resize%25253Aformat%25253Dthumbnail,33.02,Gift of Benedict Rucker,"June 25, 1845",not found in JSON,2001.57.35,hand colored lithograph,14240,"L'anniversaire du mariage, No. 65",Art Works,HonorÃ© Daumier,Sheet: 13 x 9 3/4 in. (33 x 24.8 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#d2c99b
/internal/media/dispatcher/4185/resize%25253Aformat%25253Dthumbnail,"[136.842, 119.062]",Gift of Dr. and Mrs. Martin B. Grossman,1979,not found in JSON,85.0132,lithograph,3992,Ann Putting on Lipstick,Art Works,David Hockney,Sheet: 46 7/8 x 18 5/8 in. (119.1 x 47.3 cm)Framed: 53 7/8 x 25 1/2 x 1 in. (136.8 x 64.8 x 2.5 cm),"lithograph on Okawara, printed and published by Gemini G.E.L., Los Angeles (Swann Galleries auction November 2013)",2.54,not found in JSON,Europe,#b3ab96
/internal/media/dispatcher/202/resize%25253Aformat%25253Dthumbnail,"[146.685, 162.56]",Gift of Colonel C. Michael Paul,ca. 1435-1440,not found in JSON,69.042.000,tempera and oil on panel,9376,The Annunciation,Art Works,Bicci di Lorenzo,Sight: 57 3/4 x 57 in. (146.7 x 144.8 cm)Framed: 64 x 64 x 3 1/2 in. (162.6 x 162.6 x 8.9 cm),"The Annunciation was one of the most popular subjects of Italian Medieval and Renaissance religious painting because of its doctrinal significance as the moment of the Incarnation, the embodiment of Christ in human form. This large rectangular altarpiece, painting for an unknown church in Tuscany, represents the last phase of the Annunciation drama, following the Virgin's initial reaction of fear and hesitation to Gabriel's pronouncement that she was to be the mother of Christ. The inscription at the bottom of the painting provides the textual source for the events: ""Behold the handmaid of the Lord; be it unto me according to Thy words"" (Luke 1:38). The Virgin's humble acceptance of her destiny is indicated by her posture: her head is bowed and her hands are crossed upon her breast. Mary's thoughts are recorded on the pages of the open book on the reading stand in front of her: ""My soul [doth magnify] the Lord and my spirit hath rejoined [in God my savior]"" (Luke: 1:46-47). The golden rays that extent from the upper righthand corner of the composition are those of the Holy Spirit (in the form of a white dove), sent as a sign of divine love by God the Father (whose figure was obliterated when the painting was cut down approximately five inches at the right). The rectangular format of The Annunciation, the classicizing architecture, and the antique lettering used for the inscriptions demonstrate that Bicci was affected to a limited degree by contemporary Renaissance innovations.",8.89,1,Europe,#b28a51
/internal/media/dispatcher/1438/resize%25253Aformat%25253Dthumbnail,"[38.418, 43.18]",Gift of Maitland Smith,16th century,not found in JSON,61.056.000,oil on panel,3181,The Annunciation,Art Works,Marcello Venusti,Sight: 15 1/8 x 11 in. (38.4 x 27.9 cm)Framed: 17 x 21 x 3 in. (43.2 x 53.3 x 7.6 cm),"Marcello Venustiâ€™s prestigious commission to make a small-scale copy of Michelangeloâ€™s Last Judgment in 1548 not only established his reputation in Rome, but began his long and cordial friendship with the master. Michelangelo frequently supplied his friend with drawings, usually figural studies for religious subjects, which Venusti employed in the design of his paintings, including the Loweâ€™s work. The Annunciation is a small-scale copy of a larger work painted by Venusti for the cathedral of Rome that was based on drawings of the subject by Michelangelo. A drawing for Venustiâ€™s Annunciation, according to Giorgio Vasari, was given by Michelangeloâ€™s nephew, Lionardo, after his uncleâ€™s death to the Grand Duke of Tuscany, Cosimo deâ€™ Medici. The acclaim accorded the Lateran Annunciation in sixteenth-century Rome led the artist to replicate it not only in the Lowe painting, but in several other, small-scale versions of the composition.",7.62,not found in JSON,Europe,#363438
/internal/media/dispatcher/9/resize%25253Aformat%25253Dthumbnail,"[86.995, 67.945]",Gift of The Samuel H. Kress Foundation,ca. 1480-1490,not found in JSON,61.022.000,tempera on wood,1116,The Annunciation and the Journey to Bethlehem,Art Works,Guidoccio Cozzarelli,Sight: 26 3/4 x 21 1/4 in. (67.9 x 54 cm)Framed: 34 1/4 x 27 3/4 x 4 in. (87 x 70.5 x 10.2 cm),"The Annunciation and the Journey to Bethlehem originally formed the upper right-hand corner of a large altarpiece, the exact format of which is unknown. The two scenes were part of the series illustrating either the infancy of Christ or the life of the Virgin, which may have served as the backdrop to an image of the Madonna and Child Enthroned; in that case, the cornice and pilaster at the far left of the panel may have been part of the Virginâ€™s throne. However, it is more likely that the foreground of the picture was occupied by a scene of the Nativity. This is suggested by the lower edge of the classical entablature, which, before it was partially repainted by an overzealous restorer, appeared as a ruin. In Renaissance painting, the setting for the birth of Christ often included a ruined classical building symbolizing the eclipse of the old dispensation. The departure of the Virgin and Joseph for Bethlehem was a subject rarely depicted in Italian medieval and Renaissance art. It is also highly unusually that in the scene of the Annunciation, the archangel Gabriel is portrayed carrying a palm branch, thereby reflecting Danteâ€™s description of the Incarnation (Il Paradiso 32.112-14). The works of Cozzarelli, a painter of miniatures, altarpieces, and cassone panels (secular paintings used to decorate furniture), are frequently confused with those of his presumed master, Matteo di Giovanni (active 1452-1495). The format of Cozzarelliâ€™s paintings and his feeling for decorative detail and textural richness are in the Sienese stylistic tradition, but his interest in perspective, naturalistic movement, classical architecture, and antique ornamentation reflects the significant influence of contemporary Florentine art.",10.16,not found in JSON,Europe,#cca280
/internal/media/dispatcher/14739/resize%25253Aformat%25253Dthumbnail,"[29.528, 24.765]",Gift of Dr. and Mrs. Daniel Sharkey,not dated,not found in JSON,98.0043.62,etching,12423,Anthonius Van Opstal,Art Works,Anthony van Dyck,Sight: 9 3/4 x 7 in. (24.8 x 17.8 cm)Sheet: 11 5/8 x 8 3/4 in. (29.5 x 22.2 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#847962
/internal/media/dispatcher/707/resize%25253Aformat%25253Dthumbnail,39.37,Museum purchase through the 2000 Director's Circle and the Lowe Art Museum Acquisitions Fund,1498,not found in JSON,2000.005.02,woodcut,13101,Apocalyptic Woman,Art Works,Albrecht DÃ¼rer,Sheet: 15 1/2 x 11 in. (39.4 x 27.9 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#a59e8c
/internal/media/dispatcher/16815/resize%25253Aformat%25253Dthumbnail,"[30.162, 33.655]",Gift of Dr. David Klein,ca. 1775,not found in JSON,77.324.884.116,engraving,25360,The Apostles Paul and Silas Delivered by an Angel (Acts 5),Art Works,Artist Unknown,Sight: 11 7/8 x 7 1/4 in. (30.2 x 18.4 cm)Sheet: 13 1/4 x 9 1/4 in. (33.7 x 23.5 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#5e5b4a
/internal/media/dispatcher/15256/resize%25253Aformat%25253Dthumbnail,"[17.78, 21.272, 45.72]",Gift of M. Knoedler and Co.,1890,not found in JSON,53.001.000,etching,3852,L'appel des balayeurs de la nuit (The Call of the Street Sweepers),Art Works,Auguste-Louis LepÃ¨re,Sight: 7 x 12 in. (17.8 x 30.5 cm)Sheet: 8 3/8 x 13 1/2 in. (21.3 x 34.3 cm)Mat: 18 x 24 in. (45.7 x 61 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#464034
/internal/media/dispatcher/17278/resize%25253Aformat%25253Dthumbnail,57.785,Gift of Loyd and Jennie H. Kiernan,1954,not found in JSON,77.324.352.67,screen print,19737,"Aqueduc de S. Francisco - N. S. do Triumpho, Plate 67",Art Works,Jean-Baptiste Debret,Sheet: 22 3/4 x 15 in. (57.8 x 38.1 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#ebe3d0
/internal/media/dispatcher/14355/resize%25253Aformat%25253Dthumbnail,19.05,Gift of Mr. and Mrs. Frederick P. Weissman,not dated,not found in JSON,61.115.000,watercolor on paper,4409,Arabian Village,Art Works,Jean-LÃ©on GÃ©rÃ´me,Sheet: 7 1/2 x 10 in. (19.1 x 25.4 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#685539
/internal/media/dispatcher/15201/resize%25253Aformat%25253Dthumbnail,25.082,Gift of Dr. David James,not dated,not found in JSON,63.013.000,ink on paper,2154,Arabs with Camels,Art Works,Hippolyte BellangÃ©,Sight: 9 7/8 x 9 5/8 in. (25.1 x 24.4 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#2c2b26
/internal/media/dispatcher/17275/resize%25253Aformat%25253Dthumbnail,57.785,Gift of Loyd and Jennie H. Kiernan,1954,not found in JSON,77.324.352.59,screen print,20046,"ArÃ©as - Lorena, Plate 59",Art Works,Jean-Baptiste Debret,Sheet: 22 3/4 x 15 in. (57.8 x 38.1 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#e7ddc7
/internal/media/dispatcher/15247/resize%25253Aformat%25253Dthumbnail,"[21.59, 40.64, 17.145]",Gift of M. Knoedler and Co.,1915,not found in JSON,53.015.000,etching,3884,Les arbres tordus (The Twisted Trees),Art Works,Auguste-Louis LepÃ¨re,Sight: 6 3/4 x 10 5/8 in. (17.1 x 27 cm)Sheet: 8 1/2 x 12 3/8 in. (21.6 x 31.4 cm)Mat: 16 x 20 in. (40.6 x 50.8 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#b3a68b
/internal/media/dispatcher/4009/resize%25253Aformat%25253Dthumbnail,107.95,Gift of The Samuel H. Kress Foundation,1461,not found in JSON,61.039.000,stone,7647,Arch,Architectural Elements,Mino da Fiesole,Overall: 42 1/2 x 85 1/2 in. (108 x 217.2 cm),"Mino da Fiesoleâ€™s marble arch was originally part of the multi-story monument consisting of a tabernacle with an altar that was erected in the Roman church of Santa Maggiore in 1461/4 and dismantled in the late sixteenth century. Commissioned by the wealthy and powerful French Cardinal Guillaume dâ€™Estouteville, the tabernacle-altar was located in the middle of the east aisle of the church in front of the Chapel of the Praesepio (the holy crib of Christ) and housed the prestigious relics of St. Jerome. In addition to the decoration on the arch of the Annunciate Angel and Annunciate Virgin, the monument was decorated with four narrative reliefs with scenes from the life of St. Jerome, currently in the collection of the Palazzo Venezia in Rome, emphasizing his erudition and sanctity as one of the premier theologians of the early Christian church. Among the many sculptural projects undertaken by Mino da Fiesole and his workshop in Florence and Rome, the Lowe arch is the only example in the United States of his mastery of architectural design and refined carving techniques.",not found in JSON,1,Europe,#a78a7a
/internal/media/dispatcher/16746/resize%25253Aformat%25253Dthumbnail,32.385,Gift of Dr. David Klein,1708,not found in JSON,77.324.884.47,engraving,18898,The Archangel Gabriel Announces to the Priest Zacharias that His Barren Wife Elizabeth Will Bear a Son (Luke 1),Art Works,Christoph Weigel,Sheet: 12 3/4 x 8 1/2 in. (32.4 x 21.6 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#6b6758
/internal/media/dispatcher/16820/resize%25253Aformat%25253Dthumbnail,"[30.48, 33.338]",Gift of Dr. David Klein,ca. 1775,not found in JSON,77.324.884.121,engraving,19408,The Archangel Michael and the Devil (Revelations 20),Art Works,Artist Unknown,Sight: 12 x 7 3/8 in. (30.5 x 18.7 cm)Sheet: 13 1/8 x 8 7/8 in. (33.3 x 22.5 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#6b6658
/internal/media/dispatcher/16978/resize%25253Aformat%25253Dthumbnail,"[33.338, 50.8001016002]",Gift of Dr. David Klein,ca. 1700,not found in JSON,74.008.000.132,engraving,19869,The Archangel Raphael Guides Tobias to Find the Gall of a Fish to Restore Tobit's Sight (Tobit 6),Art Works,Jan Luyken,Sheet: 13 1/8 Ã— 9 1/8 in. (33.3 Ã— 23.2 cm)Mat: 20 Ã— 16 in. (50.8 Ã— 40.6 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#a3a295
/internal/media/dispatcher/17272/resize%25253Aformat%25253Dthumbnail,57.785,Gift of Loyd and Jennie H. Kiernan,1954,not found in JSON,77.324.352.56,screen print,20035,"L'Archiduchesse LÃ©opoldine, Plate 56",Art Works,Jean-Baptiste Debret,Sheet: 22 3/4 x 15 in. (57.8 x 38.1 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#eee3d5
/internal/media/dispatcher/3061/resize%25253Aformat%25253Dthumbnail,"[24.13, 31.115]",Museum purchase,1865,not found in JSON,2002.34.1,albumen print,14900,Arco della Pace (Arch of Peace),Art Works,Artist Unknown,Sight: 9 1/2 x 7 1/2 in. (24.1 x 19.1 cm)Sheet: 12 1/4 x 9 in. (31.1 x 22.9 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#aa977c
/internal/media/dispatcher/717/resize%25253Aformat%25253Dthumbnail,"[38.1, 55.88]",Gift of Mr. and Mrs. Ben Shepps,ca. 1900,not found in JSON,99.0047.22,engraving,13859,"Areo d'Argona, Napoli",Art Works,David Donald,Sight: 15 x 10 3/8 in. (38.1 x 26.4 cm)Overall: 22 x 16 1/2 in. (55.9 x 41.9 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#7f7157
/internal/media/dispatcher/6829/resize%25253Aformat%25253Dthumbnail,32.385,Bequest of Benedict G. Rucker,1946,not found in JSON,2004.33.60.44,lithograph,16336,Armes (Bororo et Fali),Art Works,Ã‰mile Gallois,Sheet: 12 3/4 x 9 7/8 in. (32.4 x 25.1 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#d8d2b7
/internal/media/dispatcher/6828/resize%25253Aformat%25253Dthumbnail,32.385,Bequest of Benedict G. Rucker,1946,not found in JSON,2004.33.60.43,lithograph,16576,Armes (Fali),Art Works,Ã‰mile Gallois,Sheet: 12 3/4 x 9 7/8 in. (32.4 x 25.1 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#ded7ba
/internal/media/dispatcher/16639/resize%25253Aformat%25253Dthumbnail,"[46.99, 64.135]",Gift of Martha Frayde BarraquÃ© Collection of Hispanic Art and Culture,1951,not found in JSON,2007.9.8,lithograph,19155,The Arrival of the Knight,Art Works,Pablo Picasso,Sight: 18 1/2 x 29 1/8 in. (47 x 74 cm)Framed: 25 1/4 x 35 3/4 x 1 in. (64.1 x 90.8 x 2.5 cm),not found in JSON,2.54,not found in JSON,Europe,#d2bd92
/internal/media/dispatcher/14365/resize%25253Aformat%25253Dthumbnail,"[13.018, 25.082]",Gift of Dr. David James,1832,not found in JSON,62.048.035,lithograph,4815,"ArrivÃ©e des barques, Plate 403",Art Works,Paul Huet,Sight: 5 1/8 x 9 1/8 in. (13 x 23.2 cm)Sheet: 9 7/8 x 14 1/4 in. (25.1 x 36.2 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#aba7a4
/internal/media/dispatcher/14249/resize%25253Aformat%25253Dthumbnail,"[24.13, 39.688]",Gift of David Kimmelman,1879,not found in JSON,98.0054.10,etching,12629,The Artist's Wife and Children,Art Works,Charles-Jean-Louis Courtry,Sight: 9 1/2 x 8 in. (24.1 x 20.3 cm)Sheet: 15 5/8 x 12 1/4 in. (39.7 x 31.1 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#33312a
/internal/media/dispatcher/5762/resize%25253Aformat%25253Dthumbnail,"[93.98, 119.062]",Gift of Mr. Stuart E. and Dr. Bonny L. Larsen,not dated,not found in JSON,95.0020.05,oil on canvas,4575,The Artist with a Monk,Art Works,Anton Laupenheimer,Sight: 37 x 24 7/8 in. (94 x 63.2 cm)Framed: 46 7/8 x 35 x 2 1/8 in. (119.1 x 88.9 x 5.4 cm),not found in JSON,5.398,not found in JSON,Europe,#31261b
/internal/media/dispatcher/13911/resize%25253Aformat%25253Dthumbnail,10.478,Gift of Drs. Ann and Robert Walzer,not dated,not found in JSON,2006.40.5,etching,18531,The Ascension,Art Works,Artist Unknown,Sheet: 4 1/8 x 5 3/8 in. (10.5 x 13.7 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#756e61
/internal/media/dispatcher/7292/resize%25253Aformat%25253Dthumbnail,6.032,Bequest of Benedict G. Rucker,ca. 1920,not found in JSON,2004.33.55.11,glass plate stereo transparency,16216,"Assouan, port et marche (Port and Marked of Aswan)",Art Works,Union Photographique Industrielle LumiÃ¨re-Jougla Co.,Overall: 2 3/8 x 5 in. (6 x 12.7 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#2a2a2a
/internal/media/dispatcher/7445/resize%25253Aformat%25253Dthumbnail,"[28.575, 39.37]",Gift of Robert Steinberg,1979,not found in JSON,81.0335.8,engraving,16701,Astyanax,Art Works,Stanley William Hayter,Sight: 11 1/4 x 8 5/8 in. (28.6 x 21.9 cm)Sheet: 15 1/2 x 11 1/8 in. (39.4 x 28.3 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#b0afac
/internal/media/dispatcher/4070/resize%25253Aformat%25253Dthumbnail,"[67.945, 80.01]",Bequest of Dorothy M. Head,ca. 1963,not found in JSON,97.0007.16,oil on masonite,15037,Athiopische Mutter mit Kindern (Ethiopian Mother with Her Children),Art Works,Elsa Haensgen-Dingkuhn,Sight: 26 3/4 x 23 1/8 in. (67.9 x 58.7 cm)Framed: 31 1/2 x 28 1/8 x 1 3/4 in. (80 x 71.4 x 4.4 cm),not found in JSON,4.445,not found in JSON,Europe,#b29a8a
/internal/media/dispatcher/14796/resize%25253Aformat%25253Dthumbnail,25.718,Gift of Dr. and Mrs. Daniel Sharkey,"September 3, 1850",not found in JSON,99.0031.31,lithograph,24463,"Attaches par leur grandeur (Due to their important positions), Plate 185",Art Works,HonorÃ© Daumier,Sheet: 10 1/8 x 14 1/2 in. (25.7 x 36.8 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#afa99c
/internal/media/dispatcher/14702/resize%25253Aformat%25253Dthumbnail,8.89,Gift of Dr. David Klein,ca. 1730,not found in JSON,74.006.919,etching,9377,"Attack on a Coach, Plate 8",Art Works,Leonard Schenk,Sheet: 3 1/2 x 7 3/4 in. (8.9 x 19.7 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#9d9987
/internal/media/dispatcher/1823/resize%25253Aformat%25253Dthumbnail,"[28.893, 60.96]",Gift of Dr. David James,1838-1839,not found in JSON,58.213.000,ink and pencil on paper,7663,At the Esplanade of the Great Temple of Macao,Art Works,Auguste Borget,Sheet: 11 3/8 x 8 7/8 in. (28.9 x 22.5 cm)Mat: 24 x 18 in. (61 x 45.7 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#a99f8e
/internal/media/dispatcher/15103/resize%25253Aformat%25253Dthumbnail,"[21.59, 25.4]",Gift of M. Knoedler and Co.,1929,not found in JSON,53.072.000,etching,5531,At the Tiller,Art Works,Arthur Briscoe,Sight: 8 1/2 x 13 3/4 in. (21.6 x 34.9 cm)Sheet: 10 x 18 3/8 in. (25.4 x 46.7 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#b5ac9a
/internal/media/dispatcher/451/resize%25253Aformat%25253Dthumbnail,25.4,Gift of Dr. Daniel J. DelRowe,"January 21, 1853",not found in JSON,99.0023.18,lithograph,13051,Au bois de Boulogne (In the Woods of Boulogne),Art Works,HonorÃ© Daumier,Sheet: 10 x 14 1/2 in. (25.4 x 36.8 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#bbae9c
/internal/media/dispatcher/1828/resize%25253Aformat%25253Dthumbnail,"[12.382, 45.72]",Gift of Dr. David James,1838-1839,not found in JSON,57.013.000,pencil on paper,23687,Au Lapa prÃ¨s Macao (At Lapa near Macao),Art Works,Auguste Borget,Sheet: 4 7/8 x 9 1/8 in. (12.4 x 23.2 cm)Mat: 18 x 24 in. (45.7 x 61 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#afa493
/internal/media/dispatcher/14408/resize%25253Aformat%25253Dthumbnail,33.655,Gift of Dr. David James,1841,not found in JSON,61.074.012,lithograph,8158,"Aurai-je l'honneur de danser un galop avec mosicu le Baron? Qu'est-ce que tu payes?, Plate 43",Art Works,Paul Gavarni,Sheet: 13 1/4 x 9 3/4 in. (33.7 x 24.8 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#cfb17f
